Timestamp,Voltage (V),Current (I),Power (W),Power_Factor,Temperature (°C),Humidity (%)
01-12-2024 16:30,221.041914,4.403599163,1030.241789,0.901445285,25.66511969,55.85741863
01-12-2024 16:31,209.7913257,4.14106859,873.6377347,0.982228886,21.53858972,68.57725716
01-12-2024 16:32,218.7641131,5.545608986,1189.430381,0.898071291,21.80444605,60.79062334
01-12-2024 16:33,216.5900788,4.499362129,882.8039254,0.934422553,21.77431516,45.89779543
01-12-2024 16:34,214.9919,5.217809722,1178.635712,0.9550204,,47.43364469
01-12-2024 16:35,218.5944985,5.375546071,1286.033705,0.97689704,19.88988637,35.7877192
01-12-2024 16:36,228.9884326,4.942473375,1158.996659,0.911310004,20.34326056,42.16199468
01-12-2024 16:37,223.2042143,5.752704226,1375.589597,0.900467915,23.97889096,47.81614862
01-12-2024 16:38,217.1441051,4.887589682,,0.910203945,17.74551228,40.44341707
01-12-2024 16:39,222.8629139,4.569817246,963.7892704,0.895317489,18.57110934,66.63491393
01-12-2024 16:40,226.9967772,5.792031046,1187.092759,0.941549429,,30.47210694
01-12-2024 16:41,224.6231684,5.723128568,1324.987417,0.980580347,18.61814578,53.48088359
01-12-2024 16:42,220.2981518,,952.1539032,0.867649941,17.01616753,60.86432516
01-12-2024 16:43,216.7653161,4.051922037,927.8704335,0.928529089,14.49319339,59.28435986
01-12-2024 16:44,223.4911166,4.179971113,970.560345,0.975670822,16.21749645,55.74931837
01-12-2024 16:45,221.9674269,4.573094797,1114.140036,0.864016036,22.03782947,46.41341978
01-12-2024 16:46,224.4759661,5.944519603,1337.154007,0.919141158,19.79191761,66.73908931
01-12-2024 16:47,223.175859,5.117032306,1125.36483,0.971132143,21.44802095,43.15785352
01-12-2024 16:48,225.2477636,4.746523464,1023.542607,0.97606331,18.58050582,60.00536505
01-12-2024 16:49,217.3238239,5.777432189,1249.763185,0.922009303,19.51745411,67.06603887
01-12-2024 16:50,226.5869703,4.906272663,1194.601513,0.853493264,22.90903567,35.13534492
01-12-2024 16:51,220.987998,4.630477257,,0.864789485,22.75676424,
01-12-2024 16:52,230.3763044,5.882439057,1484.702169,0.932140344,,61.04130805
01-12-2024 16:53,216.5540609,5.699035332,1355.912185,0.867340205,19.99336198,54.66366652
01-12-2024 16:54,228.679819,5.687336751,,0.870918489,20.59307488,44.93594822
01-12-2024 16:55,220.9895539,5.024569486,1072.967469,0.958096394,20.26702662,66.17061701
01-12-2024 16:56,216.74291,5.578876798,1142.205152,0.955096888,19.16051511,31.76171745
01-12-2024 16:57,217.5805708,4.358706719,905.9759399,0.967988186,18.65425275,47.27316222
01-12-2024 16:58,218.3982635,5.146445915,1022.840814,0.864802919,21.67635723,60.2653559
01-12-2024 16:59,222.1208297,5.967691846,1318.950337,0.877740283,16.80900082,62.4456177
01-12-2024 17:00,222.6141774,4.581916861,929.6938351,0.9666146,22.34361297,38.09113989
01-12-2024 17:01,217.1315,5.588704658,1266.506811,0.950952265,18.78665753,31.90418608
01-12-2024 17:02,219.878227,4.980956814,1067.15128,0.962833858,16.67808941,
01-12-2024 17:03,230.7113518,4.079611366,884.6203095,0.988564394,18.18384682,46.87569071
01-12-2024 17:04,228.6377159,5.526038796,,0.971020425,17.49470804,35.7409492
01-12-2024 17:05,222.1816183,4.337138289,1054.938368,0.922864855,18.06084985,33.42273392
01-12-2024 17:06,220.1900174,5.262947134,1204.073883,0.893507546,17.99297404,55.62558282
01-12-2024 17:07,220.6001566,4.171328388,918.6767932,0.929754722,17.88218214,53.31271462
01-12-2024 17:08,223.0675899,5.893734795,1387.513129,0.939402117,18.50235655,64.15961507
01-12-2024 17:09,214.8860372,,,0.8969437,18.95743173,31.26268049
01-12-2024 17:10,218.7131173,4.452929383,1050.217402,0.957931185,20.58341438,64.73708933
01-12-2024 17:11,211.6570796,4.258272808,848.0575901,0.862985531,18.53451589,65.48972438
01-12-2024 17:12,221.9961156,5.892004387,1401.884611,0.959114999,19.64519844,47.8519871
01-12-2024 17:13,223.2359797,5.423807485,1162.605893,0.854479793,18.97696506,33.06665791
01-12-2024 17:14,217.5840677,5.483321777,1298.313162,0.919715249,20.01181984,67.86972818
01-12-2024 17:15,227.8699338,4.998809123,1089.201516,0.970601105,18.99277539,32.88119621
01-12-2024 17:16,213.8711717,4.949455571,1148.913614,0.862109338,17.57455844,53.62701242
01-12-2024 17:17,212.6781256,4.220042486,980.762154,0.922483451,17.00059114,49.72626011
01-12-2024 17:18,221.1222591,5.119682191,1051.809569,0.872314801,19.22624957,63.40345825
01-12-2024 17:19,225.2354915,4.49383299,1108.225656,0.975274205,21.32135908,50.10427411
01-12-2024 17:20,228.4196385,,1247.387195,0.966528374,18.28517666,48.76481127
01-12-2024 17:21,217.7055787,5.59316188,1149.124651,0.980748414,17.31053483,65.22600586
01-12-2024 17:22,,4.82598412,1075.598964,0.972497528,18.16876972,68.56040331
01-12-2024 17:23,219.8074577,4.302682517,,0.953117463,17.527184,51.97080434
01-12-2024 17:24,219.1368635,,1217.945398,0.875884487,17.28488727,
01-12-2024 17:25,224.4182997,4.244107534,962.0579457,0.892350366,15.70054806,63.24380573
01-12-2024 17:26,223.2616144,,1015.601891,0.919559722,18.0678235,63.24373846
01-12-2024 17:27,212.1180392,,1026.078031,0.932445549,18.99711149,42.77526864
01-12-2024 17:28,227.3827017,5.113781277,1228.680777,0.959505675,16.33068052,53.04894622
01-12-2024 17:29,,5.574113308,1194.992571,0.881774348,16.70675586,36.16467925
01-12-2024 17:30,216.8721865,4.628629757,964.2686856,0.867958835,16.53627306,55.42167958
01-12-2024 17:31,,4.169339629,851.0264262,0.917565424,15.62801828,63.35956054
01-12-2024 17:32,222.4701509,4.929076927,1128.252986,0.872097798,16.45918295,37.50060339
01-12-2024 17:33,221.3033688,5.496220482,1138.666945,0.947123152,17.94366333,42.92188185
01-12-2024 17:34,,4.443327686,918.4704492,0.930588325,15.624286,47.95737135
01-12-2024 17:35,216.6418832,4.439849096,1036.519257,0.953755092,18.0023588,63.80320257
01-12-2024 17:36,219.8722296,5.894454055,1251.1209,0.858881118,16.83956928,59.25480045
01-12-2024 17:37,,5.908307454,1352.259492,0.985057658,16.35761519,42.67481553
01-12-2024 17:38,222.7180008,5.980931464,1304.771431,0.850000775,18.93909099,39.72134215
01-12-2024 17:39,218.1469283,5.615319203,1120.605314,0.895561938,16.87353412,
01-12-2024 17:40,223.8584936,4.376368338,952.8171127,0.945148871,17.1828878,49.1954986
01-12-2024 17:41,205.7572869,4.423963042,893.5262169,0.85631989,,53.74216898
01-12-2024 17:42,225.7438285,4.680450483,1140.201008,0.861668941,16.22112055,55.94789837
01-12-2024 17:43,211.3014311,4.636265063,945.2540789,0.860735401,21.16216761,52.34746934
01-12-2024 17:44,218.1877953,5.913055498,1258.996971,0.931411362,17.3040424,54.5228812
01-12-2024 17:45,214.4016505,5.578147966,1263.631008,0.975429544,15.69658129,65.5001261
01-12-2024 17:46,,5.448017584,1223.545311,0.927761177,16.83019981,64.7279571
01-12-2024 17:47,225.8041339,4.371926448,1046.092455,0.934499989,18.0449126,35.96137093
01-12-2024 17:48,217.661494,5.819051119,1381.531054,0.898440231,20.38565746,53.45986858
01-12-2024 17:49,221.7325194,5.655740759,1328.191112,0.852623762,19.44360727,47.57207987
01-12-2024 17:50,219.7653971,4.327283683,933.4145334,0.85302606,17.94310053,41.420803
01-12-2024 17:51,222.3852041,5.742340664,1359.125622,0.974363395,20.30454954,55.24589638
01-12-2024 17:52,220.3841095,4.544495073,1003.272088,0.864360141,13.99193609,50.43534136
01-12-2024 17:53,213.5850389,4.161739492,849.3679457,0.989970512,18.22228804,60.99616261
01-12-2024 17:54,224.9813341,5.313644613,1148.349474,0.873019166,18.31270169,33.73723958
01-12-2024 17:55,217.5312171,5.307609319,1090.802017,0.944448822,18.3065472,42.10722997
01-12-2024 17:56,212.2170905,4.189864019,,0.982853766,14.41142305,31.03129035
01-12-2024 17:57,217.8594242,,946.6113168,0.900720499,15.56738706,59.83839015
01-12-2024 17:58,227.503799,5.985628925,1242.784571,0.952820646,17.23777319,66.49829332
01-12-2024 17:59,224.2511087,5.356853334,1294.607974,0.89911993,19.7698392,53.49505363
01-12-2024 18:00,218.2567393,5.460150333,1294.442269,0.892691748,21.34034361,54.67916639
01-12-2024 18:01,218.2537115,4.425834571,982.7180774,0.878252572,16.15052713,31.85700487
01-12-2024 18:02,,4.157564142,969.8094261,0.964930887,14.82931194,50.15125193
01-12-2024 18:03,230.3837399,4.553803379,982.7277338,0.886034189,19.05016148,51.0748893
01-12-2024 18:04,221.9096773,4.49779677,1078.287131,0.889642143,22.61703719,
01-12-2024 18:05,222.1502082,4.469088201,994.0720372,0.989855764,,61.29548559
01-12-2024 18:06,225.1514173,4.385508644,901.9269275,0.895823461,15.83042648,41.1328055
01-12-2024 18:07,221.1939458,5.149511381,1057.328862,0.909188428,23.01970732,58.93788027
01-12-2024 18:08,218.7047893,4.656206952,979.4295782,0.988607764,18.64079146,46.11701387
01-12-2024 18:09,219.0182508,5.64069003,1122.634987,0.901702048,15.65495625,69.8258455
01-12-2024 18:10,219.6419937,4.367894836,922.7813682,0.901261281,21.07540474,38.48820585
01-12-2024 18:11,219.8138888,,988.1538165,0.965880025,15.43666209,32.32942365
01-12-2024 18:12,223.6381477,4.027315673,853.1114671,0.893670252,15.90434185,69.19621973
01-12-2024 18:13,220.2597294,4.963364645,1041.994013,0.882730055,18.56966188,
01-12-2024 18:14,223.6632004,4.111676442,1010.558091,0.909249436,17.03653941,55.41324748
01-12-2024 18:15,219.5964171,,,0.948089712,17.13032289,
01-12-2024 18:16,220.393176,5.581184257,1165.891925,0.856054023,17.10367926,55.58511427
01-12-2024 18:17,,4.980222953,1084.963829,0.902348244,19.2252731,53.84234358
01-12-2024 18:18,224.5816384,4.173174716,1004.577704,0.898474286,12.3175786,58.29095525
01-12-2024 18:19,221.7324424,5.184890882,1123.688977,0.884274569,17.50546424,30.73773424
01-12-2024 18:20,224.9900505,5.517527501,1334.646391,0.941600227,16.32613654,63.44776869
01-12-2024 18:21,205.5187231,4.381434506,871.6774637,0.890598611,15.3716886,49.14663457
01-12-2024 18:22,230.4418735,5.136416682,1111.920326,0.934942418,15.33657602,50.75411207
01-12-2024 18:23,219.3020519,5.628421797,1192.268256,0.920607158,11.54282885,46.44100764
01-12-2024 18:24,225.5409141,5.536495555,1276.017066,0.880406582,15.19044272,69.57529929
01-12-2024 18:25,214.8004704,5.605984036,1172.171616,0.887319248,19.33846684,62.06285496
01-12-2024 18:26,223.0638695,5.75864685,1328.96406,0.873884007,18.39194561,42.455735
01-12-2024 18:27,214.7329222,5.875364204,1195.25599,0.85792809,16.3153991,61.32285099
01-12-2024 18:28,216.8811552,4.81104231,,0.936686385,13.84601054,47.47974109
01-12-2024 18:29,229.5701568,5.137538205,1143.438436,0.944190417,18.28265378,64.80053371
01-12-2024 18:30,219.046588,5.581319052,1211.778104,0.873239999,19.22903649,31.23385981
01-12-2024 18:31,221.0871644,5.394279628,1206.379427,0.936154934,18.64818791,44.21625995
01-12-2024 18:32,224.3503387,5.991040457,1394.152661,0.987491864,14.61284012,47.19276624
01-12-2024 18:33,,4.027355302,849.1771163,0.860416293,14.79106059,59.76998319
01-12-2024 18:34,220.7520945,4.710266431,1109.664494,0.918651922,19.80320153,37.29201066
01-12-2024 18:35,221.824805,4.562055853,1056.877109,0.95262535,14.04343262,41.45124378
01-12-2024 18:36,232.0170779,4.5246317,993.9634596,0.856441288,17.38903206,58.9552117
01-12-2024 18:37,219.711906,4.445059565,1069.407629,0.958958289,12.84779888,33.07374637
01-12-2024 18:38,221.0054952,5.418247682,1236.930156,0.987131573,15.77334178,38.04497179
01-12-2024 18:39,225.253272,4.169518947,,0.862388301,17.51501046,60.13466249
01-12-2024 18:40,225.5276297,5.483217668,1151.915572,0.965112187,16.25555096,65.02114604
01-12-2024 18:41,225.9351515,5.386851684,,0.903001416,17.33411911,59.15312203
01-12-2024 18:42,223.1936511,4.501608265,937.3684141,0.870176268,13.80472858,51.08553141
01-12-2024 18:43,214.2849754,4.505667566,951.8817512,0.919047049,14.588018,33.96245205
01-12-2024 18:44,228.1671577,,1177.736886,0.860012623,17.16257913,63.08902972
01-12-2024 18:45,214.268273,5.524342211,1235.759392,0.923094197,,34.96155989
01-12-2024 18:46,221.5131773,5.752971226,1195.956087,0.85270995,16.5805218,45.40313812
01-12-2024 18:47,216.2286207,5.704279128,1312.829463,0.952005602,18.00604545,32.01997377
01-12-2024 18:48,219.6793083,5.929765988,1257.349254,0.918315756,12.76858633,58.3870038
01-12-2024 18:49,221.6438121,5.162769791,1131.477259,0.914251553,15.12171722,50.13979858
01-12-2024 18:50,221.6067861,5.817311123,1359.373601,0.877466809,19.67063054,66.30430934
01-12-2024 18:51,222.1096038,5.617026547,1278.88334,0.900576842,18.56338975,35.54969982
01-12-2024 18:52,228.0685563,5.789335249,1269.669998,0.875461721,17.23495705,62.76663802
01-12-2024 18:53,222.2676715,4.023253203,873.8867619,0.952954614,15.6282152,50.42675032
01-12-2024 18:54,218.7792168,5.931805984,1247.347607,0.877863542,17.97988892,44.64369533
01-12-2024 18:55,224.8204358,4.947060326,1133.280939,0.936345466,16.73988959,55.74267544
01-12-2024 18:56,225.9473524,5.596365979,1222.155354,0.88914505,12.81811537,61.6166948
01-12-2024 18:57,213.8619609,4.254408239,950.9265728,0.941977507,17.81595147,47.61141094
01-12-2024 18:58,222.9870003,4.791882192,1085.57839,0.925663694,14.06381145,39.31222721
01-12-2024 18:59,223.5058637,4.542921326,943.4218108,0.909281408,17.28678799,66.63156598
01-12-2024 19:00,218.5121825,4.583317541,963.5071165,0.944220117,12.50702089,42.51990977
01-12-2024 19:01,226.8785341,4.24651124,909.7683846,0.90820109,18.90860218,69.92945776
01-12-2024 19:02,219.2497221,5.611527665,1203.335782,0.964991884,15.13241015,60.69299716
01-12-2024 19:03,220.6278823,4.018484629,889.4240191,0.952143784,13.43521226,57.512767
01-12-2024 19:04,219.1346409,4.625010914,1014.870937,0.925689459,14.24859938,30.49598911
01-12-2024 19:05,220.0778952,,1005.799265,0.972788496,14.92367975,47.94125304
01-12-2024 19:06,214.5186246,5.178077881,1041.74093,0.966040655,15.55765008,50.09844303
01-12-2024 19:07,212.7997456,4.508504805,1045.078657,0.924457515,18.17733608,45.05505585
01-12-2024 19:08,227.9725253,4.517996909,997.6059116,0.859582677,15.65322936,35.99892402
01-12-2024 19:09,215.7651933,4.976676288,1030.895222,0.929239489,11.14305414,44.69801777
01-12-2024 19:10,215.0430383,,1183.1381,0.899735979,12.9973989,32.99893365
01-12-2024 19:11,209.2330494,4.242609409,941.9351662,0.925615812,20.94397854,41.63675679
01-12-2024 19:12,216.8051913,4.351022905,920.3962443,0.940598264,15.6717647,33.34717102
01-12-2024 19:13,213.384551,4.494349489,1006.37122,0.9402774,17.27469089,60.09693815
01-12-2024 19:14,228.2100758,5.947496428,1461.445932,0.944293366,14.72858761,56.84629173
01-12-2024 19:15,,4.794305,1136.52773,0.945097608,13.30827244,67.59732547
01-12-2024 19:16,216.5592483,,1020.802409,0.865299399,14.32719202,45.19715288
01-12-2024 19:17,231.262179,4.483085625,1104.649283,0.876839726,15.51871654,61.44803832
01-12-2024 19:18,224.9088274,4.98091905,1181.750268,0.938275741,14.31394636,53.50428811
01-12-2024 19:19,218.3758431,4.148238349,936.5462072,0.907144134,19.04375628,55.84413712
01-12-2024 19:20,207.5029714,4.069484292,888.3442333,0.95679923,13.94676419,51.89845079
01-12-2024 19:21,,4.937467054,1252.377489,0.8674873,13.04209518,61.16640562
01-12-2024 19:22,213.0521377,4.797318575,1007.997364,0.876813219,16.7419164,31.67965728
01-12-2024 19:23,211.7730063,4.273760639,826.728733,0.92818505,16.96090849,33.21952656
01-12-2024 19:24,225.1128522,5.375202858,1200.562406,0.920104723,15.12949874,33.8369508
01-12-2024 19:25,232.198762,5.985806982,1263.814873,0.887295602,13.83794693,41.54762936
01-12-2024 19:26,226.9213641,4.791293642,1042.506768,0.907168054,11.21365517,53.64515158
01-12-2024 19:27,222.8195456,5.249117272,1189.928949,0.854897379,17.42920368,55.82470198
01-12-2024 19:28,222.9737717,5.925951885,1271.021576,0.855185335,16.69771976,58.50414681
01-12-2024 19:29,224.2670778,5.663069945,1317.132029,0.86328978,14.05370836,41.23052896
01-12-2024 19:30,223.7946429,4.927104447,1173.667842,0.930750943,15.02556703,56.00850976
01-12-2024 19:31,221.4059571,,1192.904345,0.970920298,14.42605506,34.70759971
01-12-2024 19:32,220.5210055,4.256270081,1013.710611,0.88643126,18.10990781,30.3991684
01-12-2024 19:33,219.6870344,5.024207711,1011.002459,0.854751576,12.74969944,57.7872315
01-12-2024 19:34,216.2301771,4.558120554,1052.64654,0.949207794,13.55855285,58.62448834
01-12-2024 19:35,218.5966246,4.322327376,1006.936391,0.969749313,13.3384145,54.88570832
01-12-2024 19:36,211.5352159,4.852561813,989.9434952,0.86934419,15.36543231,40.35479796
01-12-2024 19:37,219.5083019,4.262029109,897.8883398,0.904004677,14.83066327,67.09873842
01-12-2024 19:38,215.0570445,5.397970216,1115.619584,0.872223158,15.09188745,65.02702333
01-12-2024 19:39,214.4820534,4.912480088,1119.258117,0.86489004,,50.62162242
01-12-2024 19:40,220.8994708,5.062289265,1192.431788,0.940743595,17.60839578,69.56559004
01-12-2024 19:41,226.9600114,4.292751877,941.1033119,0.985455107,13.70401665,41.94478226
01-12-2024 19:42,224.591583,4.279543322,978.9480409,0.944943188,16.96084471,49.64537139
01-12-2024 19:43,212.147497,5.166830871,1016.974996,0.987874053,20.83750419,67.11687087
01-12-2024 19:44,215.0518593,5.970019496,1275.847023,0.910815339,12.78626918,48.4848853
01-12-2024 19:45,224.7038559,4.192501166,1036.050852,0.97570177,15.19143016,48.84032911
01-12-2024 19:46,215.087563,4.571462857,916.1745136,0.878711791,14.21722637,33.17570405
01-12-2024 19:47,218.8768343,5.738918233,1368.554396,0.866506611,18.51602454,38.45385598
01-12-2024 19:48,222.7502605,4.144544025,983.0685402,0.948352807,13.8668361,36.31460904
01-12-2024 19:49,215.1582777,5.751771443,1354.418258,0.901997166,14.89946444,52.61063482
01-12-2024 19:50,220.5268775,5.048571967,1041.997883,0.894476264,14.82981091,42.73966284
01-12-2024 19:51,213.3298725,4.816533548,968.6379367,0.943979281,14.14932503,33.08121837
01-12-2024 19:52,216.9931618,4.619361129,905.5142297,0.896687766,15.83517419,50.39889569
01-12-2024 19:53,221.5989097,4.594234316,1063.830079,0.930158144,14.48517956,56.76868647
01-12-2024 19:54,212.0350313,4.611605165,1006.001633,0.891923715,15.23630662,59.46106949
01-12-2024 19:55,222.2023737,5.769606162,1199.474863,0.959726062,14.67408149,63.5007163
01-12-2024 19:56,219.901811,5.44759046,1267.689557,0.893734368,13.01213035,49.27825579
01-12-2024 19:57,222.7624498,5.339446016,1141.659574,0.92489918,13.65766845,45.6244743
01-12-2024 19:58,221.1195707,5.597498298,1147.362025,0.853244652,15.28088234,57.36487145
01-12-2024 19:59,226.8207021,4.514229326,1008.062728,0.96084231,15.24725885,30.53459011
01-12-2024 20:00,220.6261225,5.236085624,1060.71353,0.936847288,16.60911577,55.34106346
01-12-2024 20:01,217.8529723,4.920132478,1021.111294,0.876913189,17.81220344,46.22727696
01-12-2024 20:02,220.6114875,5.56488327,1196.084956,0.880152273,13.02625316,48.11501145
01-12-2024 20:03,222.7164901,4.618512221,1101.005655,0.886749009,14.31287357,41.85078134
01-12-2024 20:04,220.2443004,5.286357234,1232.412368,0.930714215,13.63110677,35.0910207
01-12-2024 20:05,220.2029585,5.764424824,1254.810506,0.926764287,11.7781553,46.05698657
01-12-2024 20:06,216.4900416,4.804300952,1086.798667,0.888340921,15.09679234,42.32809321
01-12-2024 20:07,216.6854954,4.133244175,907.9107776,0.947168721,15.49832743,
01-12-2024 20:08,212.9869736,5.032101645,1037.655849,0.974465763,11.76370148,67.74157727
01-12-2024 20:09,228.7478837,4.691944976,1121.757427,0.856092167,13.14377613,55.7566906
01-12-2024 20:10,213.7806838,5.344450761,1184.471376,0.908407529,12.92374692,66.14805242
01-12-2024 20:11,216.535474,5.902065849,1308.447324,0.933092817,,60.05099111
01-12-2024 20:12,216.4079637,4.971216636,1101.190435,0.932100928,13.74565548,43.83565957
01-12-2024 20:13,224.4746219,4.93238046,1147.71356,0.852734949,11.50326028,54.15602669
01-12-2024 20:14,218.5252516,5.3091696,,0.879479249,14.08712578,38.81294294
01-12-2024 20:15,226.2387104,4.206995007,1022.041299,0.858656301,14.28283771,57.48833004
01-12-2024 20:16,216.6325469,4.507012378,910.4233716,0.92965511,14.50615825,31.79230288
01-12-2024 20:17,221.3949708,5.837958651,1391.728669,0.940354584,14.57833705,63.25366995
01-12-2024 20:18,215.8232647,5.339885227,1116.118328,0.872363903,16.73321638,53.32919297
01-12-2024 20:19,230.7257456,,859.4296248,0.896621557,12.02974738,32.33753387
01-12-2024 20:20,214.0620079,4.409250945,962.7353457,0.896172524,12.10584346,64.87044661
01-12-2024 20:21,221.5491036,5.365674532,1159.275956,0.964772326,14.90896528,65.10805644
01-12-2024 20:22,223.1688844,5.528798405,1311.712004,0.877252317,13.31056801,64.11263352
01-12-2024 20:23,222.0689955,5.679719145,,0.926763977,15.80114128,60.97207907
01-12-2024 20:24,219.0735617,4.584353607,1038.168501,0.959610972,14.64988633,57.11701661
01-12-2024 20:25,219.3508965,5.862057193,1236.537304,0.966140947,17.33881598,45.87636488
01-12-2024 20:26,220.2190574,5.105893787,1059.075888,0.943319253,13.29608514,35.45356669
01-12-2024 20:27,219.26499,5.393078045,1156.036504,0.891933885,10.49087599,41.551011
01-12-2024 20:28,224.8193956,5.193477726,1192.536172,0.96522652,14.11255567,43.88308553
01-12-2024 20:29,,4.245480109,1011.720012,0.953903244,13.26422706,44.32305869
01-12-2024 20:30,217.2125411,5.926229319,1307.385656,0.948625679,14.45295798,52.61958461
01-12-2024 20:31,213.1509851,4.24575116,993.3227648,0.859426956,14.68567031,38.33531233
01-12-2024 20:32,219.5585898,4.509763913,1027.999277,0.856057083,12.26789738,37.58644516
01-12-2024 20:33,232.8985467,5.62725576,1423.68786,0.947351142,11.29558735,58.67850808
01-12-2024 20:34,215.9816272,,1044.703634,0.982271272,12.99838222,30.30002202
01-12-2024 20:35,228.195584,5.676298331,1181.674939,,8.504622343,35.98077742
01-12-2024 20:36,228.3885041,5.031472377,1105.692101,0.966406579,13.40514289,47.39832329
01-12-2024 20:37,217.2320588,4.753986471,957.65802,0.926297519,12.40580187,35.96332664
01-12-2024 20:38,222.8449154,5.843690999,1308.974216,0.89264206,14.92096469,68.39250205
01-12-2024 20:39,228.1419831,4.072504635,932.6364155,,9.202921256,56.80415806
01-12-2024 20:40,218.1043613,,1264.568701,0.949675923,13.16438004,47.31078046
01-12-2024 20:41,218.9820982,4.46163557,1024.936745,0.944550116,16.2812767,34.49021391
01-12-2024 20:42,217.0915954,5.697472656,1353.468465,0.982539268,14.45683732,45.40745161
01-12-2024 20:43,214.9262163,4.278393227,989.1035821,0.901405065,15.04465324,56.02406675
01-12-2024 20:44,216.7536123,5.160437927,1033.168988,0.855552055,13.74011917,68.75256813
01-12-2024 20:45,213.8802987,5.776215838,1195.518125,0.977182209,9.714995351,48.90749455
01-12-2024 20:46,220.1704173,4.947079294,1036.008975,0.872469877,13.34860193,57.69648984
01-12-2024 20:47,216.1501338,5.493133348,1110.595875,0.947624568,13.81007135,37.81435989
01-12-2024 20:48,221.1689296,5.609343236,,0.972248622,10.81426175,54.94533483
01-12-2024 20:49,212.2205218,5.472988417,1173.85357,,12.69529076,39.562196
01-12-2024 20:50,221.6544012,5.850659474,1226.081308,0.966258134,7.124014396,37.92536208
01-12-2024 20:51,224.1676448,,1143.492481,0.896488138,12.23578634,50.36882247
01-12-2024 20:52,210.0313218,4.346250878,955.3719253,0.96119611,12.0091279,38.4665719
01-12-2024 20:53,221.8702828,4.095622127,821.6400469,0.859776181,15.66432586,58.85310109
01-12-2024 20:54,226.138345,4.492919739,994.8389524,0.94173402,11.63143878,67.49346364
01-12-2024 20:55,213.9517949,4.286395008,988.6400901,0.944799331,12.28327941,45.7440841
01-12-2024 20:56,228.3628619,5.115897483,1173.028559,0.918799616,12.63571544,42.89845614
01-12-2024 20:57,222.095095,4.369890674,940.9548876,0.946192721,11.59178354,37.03539574
01-12-2024 20:58,216.4749407,4.077867415,839.2673306,0.979245714,14.19032837,45.6158571
01-12-2024 20:59,219.7211546,4.071979658,848.7759261,0.952739675,8.744355004,52.38536362
01-12-2024 21:00,222.7916346,5.663138997,1160.70546,,14.98075772,44.91877652
01-12-2024 21:01,220.380027,5.182899863,1214.675298,0.912805724,12.66238534,54.92304874
01-12-2024 21:02,222.69378,4.716170604,963.4382664,0.923960702,15.26804531,56.4969366
01-12-2024 21:03,215.396632,5.788456085,1195.019989,0.886923418,7.148968631,33.91318248
01-12-2024 21:04,220.8468041,4.140393223,831.3064615,0.987984233,7.74972877,57.91130824
01-12-2024 21:05,212.9314275,5.960644145,1340.63611,0.857719143,12.01705762,66.01270124
01-12-2024 21:06,219.4438697,5.232583581,1042.454114,0.900206858,13.59174588,31.05008594
01-12-2024 21:07,215.4804618,4.366928508,904.9105081,0.891677603,11.44902329,52.05408842
01-12-2024 21:08,216.3223503,5.358138198,1176.076625,0.90411164,13.70562745,54.15497495
01-12-2024 21:09,226.1804659,5.52676252,1227.435235,0.9784805,14.47967603,58.3926134
01-12-2024 21:10,225.4565506,4.858685567,,0.901525302,13.82825021,45.43074655
01-12-2024 21:11,223.0456906,5.723265212,1219.15318,0.978376731,,62.74841267
01-12-2024 21:12,214.5384362,4.301464815,977.7914725,0.909267441,12.64606845,51.59585865
01-12-2024 21:13,218.4179578,4.557675167,1089.845065,0.969667628,11.20469001,46.35746406
01-12-2024 21:14,226.0654885,4.186984723,917.7659262,0.923045014,12.30302365,58.77026783
01-12-2024 21:15,220.7085846,4.421755681,885.9680675,0.893589398,10.34487754,67.09502126
01-12-2024 21:16,231.5966477,4.477457624,940.8512387,0.912908972,10.80352247,62.48006575
01-12-2024 21:17,221.9665892,5.835266382,1362.382591,0.909413351,13.3814272,67.22659112
01-12-2024 21:18,220.9602456,4.156219378,927.9781164,0.886387969,11.40672941,40.63739048
01-12-2024 21:19,218.4544177,4.85483024,1120.712469,0.890549422,10.83723646,34.74051884
01-12-2024 21:20,220.6677045,5.064797374,1161.783212,0.876103549,13.19076673,51.37398201
01-12-2024 21:21,219.2376508,5.797386108,1374.593858,0.897040078,13.03212457,31.77721699
01-12-2024 21:22,223.5405434,5.995392437,1443.630651,,11.82182291,56.98359076
01-12-2024 21:23,224.7835116,5.50677623,1309.212703,0.904118144,,39.60006093
01-12-2024 21:24,216.0700527,5.941581981,1277.427511,0.94972525,13.04474116,48.17400354
01-12-2024 21:25,,5.574202265,1143.585642,0.988176944,14.13108647,56.22247362
01-12-2024 21:26,210.8189731,5.926405282,1251.154528,0.902794151,12.57574748,49.32381213
01-12-2024 21:27,,,1205.451057,0.91476949,9.769989527,39.44248242
01-12-2024 21:28,214.483167,4.159526851,911.824925,0.872975422,11.691761,
01-12-2024 21:29,209.235547,4.803840374,942.0313565,0.90491014,11.30095259,60.58141284
01-12-2024 21:30,221.942893,5.293194568,1211.350956,0.951756543,9.989994164,54.04289974
01-12-2024 21:31,232.4649976,4.701437019,1083.433206,0.880436672,13.07262405,57.94161054
01-12-2024 21:32,219.9696454,4.546767836,1024.195503,0.875487567,13.20733403,46.61303591
01-12-2024 21:33,224.1924539,5.154798534,1095.480914,0.902692482,13.49099447,45.03568386
01-12-2024 21:34,220.4091468,5.867003753,1276.173957,0.964610928,10.03777907,36.40446303
